datetime,source_ip,username,success,failure_reason
2019-01-07 22:25:29.764343,156.37.4.235,qkim,True,
2019-01-07 22:35:24.180668,156.37.4.235,qkim,True,
2019-01-07 23:09:30.912946,43.41.123.50,qkim,True,
2019-01-07 23:28:30.039158,64.174.4.245,vjones,True,
2019-01-07 23:45:22.791936,64.174.4.245,vjones,True,
2019-01-07 23:53:17.905623,121.162.202.70,lopez,False,error_wrong_username
2019-01-07 23:53:18.905623,121.162.202.70,lopez,False,error_wrong_username
2019-01-07 23:53:19.905623,121.162.202.70,ulopez,False,error_wrong_password
2019-01-07 23:53:20.905623,121.162.202.70,ulopez,False,error_wrong_password
2019-01-07 23:53:21.905623,121.162.202.70,zlopz,False,error_wrong_username
2019-01-07 23:53:22.905623,121.162.202.70,zlopz,False,error_wrong_username
2019-01-07 23:53:23.905623,121.162.202.70,pkim,True,
2019-01-07 23:53:24.905623,121.162.202.70,oopez,False,error_wrong_username
2019-01-07 23:53:25.905623,121.162.202.70,oopez,False,error_wrong_username
2019-01-07 23:53:26.905623,121.162.202.70,ybrow,False,error_wrong_username
2019-01-07 23:53:27.905623,121.162.202.70,ybrow,False,error_wrong_username
2019-01-07 23:53:28.905623,121.162.202.70,aopez,False,error_wrong_username
2019-01-07 23:53:29.905623,121.162.202.70,aopez,False,error_wrong_username
2019-01-07 23:53:30.905623,121.162.202.70,rbrown,True,
2019-01-07 23:53:31.905623,121.162.202.70,msmith,True,
2019-01-07 23:53:32.905623,121.162.202.70,vlopez,True,
2019-01-07 23:53:33.905623,121.162.202.70,usmih,False,error_wrong_username
2019-01-07 23:53:34.905623,121.162.202.70,usmih,False,error_wrong_username
2019-01-07 23:53:35.905623,121.162.202.70,hbrown,False,error_wrong_password
2019-01-07 23:53:36.905623,121.162.202.70,hbrown,False,error_wrong_password
2019-01-07 23:53:37.905623,121.162.202.70,plpez,False,error_wrong_username
2019-01-07 23:53:38.905623,121.162.202.70,plpez,False,error_wrong_username
2019-01-07 23:53:39.905623,121.162.202.70,hjores,False,error_wrong_username
2019-01-07 23:53:40.905623,121.162.202.70,hjones,True,
2019-01-07 23:53:41.905623,121.162.202.70,dlopvz,False,error_wrong_username
2019-01-07 23:53:42.905623,121.162.202.70,dlopvz,False,error_wrong_username
2019-01-07 23:53:43.905623,121.162.202.70,lkim,False,error_wrong_password
2019-01-07 23:53:44.905623,121.162.202.70,lkim,True,
2019-01-07 23:53:45.905623,121.162.202.70,sjones,False,error_wrong_password
2019-01-07 23:53:46.905623,121.162.202.70,sjones,True,
2019-01-07 23:53:47.905623,121.162.202.70,csmith,True,
2019-01-07 23:53:48.905623,121.162.202.70,ssith,False,error_wrong_username
2019-01-07 23:53:49.905623,121.162.202.70,ssith,False,error_wrong_username
2019-01-07 23:53:50.905623,121.162.202.70,tsmith,False,error_wrong_password
2019-01-07 23:53:51.905623,121.162.202.70,tsmith,False,error_wrong_password
2019-01-07 23:53:52.905623,121.162.202.70,hkit,False,error_wrong_username
2019-01-07 23:53:53.905623,121.162.202.70,hkit,False,error_wrong_username
2019-01-07 23:53:54.905623,121.162.202.70,zjoes,False,error_wrong_username
2019-01-07 23:53:55.905623,121.162.202.70,zjoes,False,error_wrong_username
2019-01-07 23:53:56.905623,121.162.202.70,kkim,False,error_wrong_password
2019-01-07 23:53:57.905623,121.162.202.70,kkim,True,
2019-01-07 23:53:58.905623,121.162.202.70,wbrown,False,error_wrong_password
2019-01-07 23:53:59.905623,121.162.202.70,wbrown,False,error_wrong_password
2019-01-07 23:54:00.905623,121.162.202.70,jprown,False,error_wrong_username
2019-01-07 23:54:01.905623,121.162.202.70,jprown,False,error_wrong_username
2019-01-07 23:54:02.905623,121.162.202.70,xlope,False,error_wrong_username
2019-01-07 23:54:03.905623,121.162.202.70,xlope,False,error_wrong_username
2019-01-07 23:54:04.905623,121.162.202.70,cki,False,error_wrong_username
2019-01-07 23:54:05.905623,121.162.202.70,cki,False,error_wrong_username
2019-01-07 23:54:06.905623,121.162.202.70,mbroun,False,error_wrong_username
2019-01-07 23:54:07.905623,121.162.202.70,mbroun,False,error_wrong_username
2019-01-07 23:54:08.905623,121.162.202.70,obrown,False,error_wrong_password
2019-01-07 23:54:09.905623,121.162.202.70,obrown,False,error_wrong_password
2019-01-07 23:54:10.905623,121.162.202.70,iopez,False,error_wrong_username
2019-01-07 23:54:11.905623,121.162.202.70,iopez,False,error_wrong_username
2019-01-07 23:54:12.905623,121.162.202.70,ismith,True,
2019-01-07 23:54:13.905623,121.162.202.70,jjones,False,error_wrong_password
2019-01-07 23:54:14.905623,121.162.202.70,jjones,True,
2019-01-07 23:54:15.905623,121.162.202.70,bkopez,False,error_wrong_username
2019-01-07 23:54:16.905623,121.162.202.70,bkopez,False,error_wrong_username
2019-01-07 23:54:17.905623,121.162.202.70,ebrwn,False,error_wrong_username
2019-01-07 23:54:18.905623,121.162.202.70,ebrwn,False,error_wrong_username
2019-01-07 23:54:19.905623,121.162.202.70,vkim,False,error_wrong_password
2019-01-07 23:54:20.905623,121.162.202.70,vkim,True,
2019-01-07 23:54:21.905623,121.162.202.70,amith,False,error_wrong_username
2019-01-07 23:54:22.905623,121.162.202.70,amith,False,error_wrong_username
2019-01-07 23:54:23.905623,121.162.202.70,klopez,False,error_wrong_password
2019-01-07 23:54:24.905623,121.162.202.70,klopez,False,error_wrong_password
2019-01-07 23:54:25.905623,121.162.202.70,gkm,False,error_wrong_username
2019-01-07 23:54:26.905623,121.162.202.70,gkm,False,error_wrong_username
2019-01-07 23:54:27.905623,121.162.202.70,znmith,False,error_wrong_username
2019-01-07 23:54:28.905623,121.162.202.70,znmith,False,error_wrong_username
2019-01-07 23:54:29.905623,121.162.202.70,qsmith,False,error_wrong_password
2019-01-07 23:54:30.905623,121.162.202.70,qsmith,True,
2019-01-07 23:54:31.905623,121.162.202.70,smith,False,error_wrong_username
2019-01-07 23:54:32.905623,121.162.202.70,dsmith,False,error_wrong_password
2019-01-07 23:54:33.905623,121.162.202.70,psmeth,False,error_wrong_username
2019-01-07 23:54:34.905623,121.162.202.70,psmeth,False,error_wrong_username
2019-01-07 23:54:35.905623,121.162.202.70,qlopez,False,error_wrong_password
2019-01-07 23:54:36.905623,121.162.202.70,qlopez,True,
2019-01-07 23:54:37.905623,121.162.202.70,qbrows,False,error_wrong_username
2019-01-07 23:54:38.905623,121.162.202.70,qbrown,False,error_wrong_password
2019-01-07 23:54:39.905623,121.162.202.70,lopez,False,error_wrong_username
2019-01-07 23:54:40.905623,121.162.202.70,lopez,False,error_wrong_username
2019-01-07 23:54:41.905623,121.162.202.70,ijnes,False,error_wrong_username
2019-01-07 23:54:42.905623,121.162.202.70,ijones,False,error_wrong_password
2019-01-07 23:54:43.905623,121.162.202.70,mkim,False,error_wrong_password
2019-01-07 23:54:44.905623,121.162.202.70,mkim,False,error_wrong_password
2019-01-07 23:54:45.905623,121.162.202.70,ukim,False,error_wrong_password
2019-01-07 23:54:46.905623,121.162.202.70,ukim,True,
2019-01-07 23:54:47.905623,121.162.202.70,vsmtth,False,error_wrong_username
2019-01-07 23:54:48.905623,121.162.202.70,vsmtth,False,error_wrong_username
2019-01-07 23:54:49.905623,121.162.202.70,ojones,False,error_wrong_password
2019-01-07 23:54:50.905623,121.162.202.70,ojones,False,error_wrong_password
2019-01-07 23:54:51.905623,121.162.202.70,glopez,False,error_wrong_password
2019-01-07 23:54:52.905623,121.162.202.70,glopez,True,
2019-01-07 23:54:53.905623,121.162.202.70,elopdz,False,error_wrong_username
2019-01-07 23:54:54.905623,121.162.202.70,elopdz,False,error_wrong_username
2019-01-07 23:54:55.905623,121.162.202.70,okim,True,
2019-01-07 23:54:56.905623,121.162.202.70,dbron,False,error_wrong_username
2019-01-07 23:54:57.905623,121.162.202.70,dbron,False,error_wrong_username
2019-01-07 23:54:58.905623,121.162.202.70,ibqown,False,error_wrong_username
2019-01-07 23:54:59.905623,121.162.202.70,ibqown,False,error_wrong_username
2019-01-07 23:55:00.905623,121.162.202.70,bkim,False,error_wrong_password
2019-01-07 23:55:01.905623,121.162.202.70,bkim,False,error_wrong_password
2019-01-07 23:55:02.905623,121.162.202.70,ykim,False,error_wrong_password
2019-01-07 23:55:03.905623,121.162.202.70,ykim,False,error_wrong_password
2019-01-07 23:55:04.905623,121.162.202.70,abrown,True,
2019-01-07 23:55:05.905623,121.162.202.70,maste,False,error_wrong_username
2019-01-07 23:55:06.905623,121.162.202.70,maste,False,error_wrong_username
2019-01-07 23:55:07.905623,121.162.202.70,lsmth,False,error_wrong_username
2019-01-07 23:55:08.905623,121.162.202.70,lsmth,False,error_wrong_username
2019-01-07 23:55:09.905623,121.162.202.70,smith,False,error_wrong_username
2019-01-07 23:55:10.905623,121.162.202.70,smith,False,error_wrong_username
2019-01-07 23:55:11.905623,121.162.202.70,mlopez,False,error_wrong_password
2019-01-07 23:55:12.905623,121.162.202.70,mlopez,True,
2019-01-07 23:55:13.905623,121.162.202.70,brown,False,error_wrong_username
2019-01-07 23:55:14.905623,121.162.202.70,brown,False,error_wrong_username
2019-01-07 23:55:15.905623,121.162.202.70,cbrown,True,
2019-01-07 23:55:16.905623,121.162.202.70,kim,False,error_wrong_username
2019-01-07 23:55:17.905623,121.162.202.70,ekim,False,error_wrong_password
2019-01-07 23:55:18.905623,121.162.202.70,dzones,False,error_wrong_username
2019-01-07 23:55:19.905623,121.162.202.70,dzones,False,error_wrong_username
2019-01-07 23:55:20.905623,121.162.202.70,ejones,True,
2019-01-07 23:55:21.905623,121.162.202.70,kim,False,error_wrong_username
2019-01-07 23:55:22.905623,121.162.202.70,kim,False,error_wrong_username
2019-01-07 23:55:23.905623,121.162.202.70,ofmith,False,error_wrong_username
2019-01-07 23:55:24.905623,121.162.202.70,osmith,False,error_wrong_password
2019-01-07 23:55:25.905623,121.162.202.70,gjoes,False,error_wrong_username
2019-01-07 23:55:26.905623,121.162.202.70,gjoes,False,error_wrong_username
2019-01-07 23:55:27.905623,121.162.202.70,llopez,False,error_wrong_password
2019-01-07 23:55:28.905623,121.162.202.70,llopez,False,error_wrong_password
2019-01-07 23:55:29.905623,121.162.202.70,rjone,False,error_wrong_username
2019-01-07 23:55:30.905623,121.162.202.70,rjones,True,
2019-01-07 23:55:31.905623,121.162.202.70,hsmuth,False,error_wrong_username
2019-01-07 23:55:32.905623,121.162.202.70,hsmuth,False,error_wrong_username
2019-01-07 23:55:33.905623,121.162.202.70,wlfpez,False,error_wrong_username
2019-01-07 23:55:34.905623,121.162.202.70,wlopez,False,error_wrong_password
2019-01-07 23:55:35.905623,121.162.202.70,slonez,False,error_wrong_username
2019-01-07 23:55:36.905623,121.162.202.70,slonez,False,error_wrong_username
2019-01-07 23:55:37.905623,121.162.202.70,inim,False,error_wrong_username
2019-01-07 23:55:38.905623,121.162.202.70,ikim,False,error_wrong_password
2019-01-07 23:55:39.905623,121.162.202.70,fsmith,True,
2019-01-07 23:55:40.905623,121.162.202.70,hropez,False,error_wrong_username
2019-01-07 23:55:41.905623,121.162.202.70,hropez,False,error_wrong_username
2019-01-07 23:55:42.905623,121.162.202.70,pjones,True,
2019-01-07 23:55:43.905623,121.162.202.70,kjones,True,
2019-01-07 23:55:44.905623,121.162.202.70,tkim,False,error_wrong_password
2019-01-07 23:55:45.905623,121.162.202.70,tkim,False,error_wrong_password
2019-01-07 23:55:46.905623,121.162.202.70,pbrowl,False,error_wrong_username
2019-01-07 23:55:47.905623,121.162.202.70,pbrown,True,
2019-01-07 23:55:48.905623,121.162.202.70,ykgm,False,error_wrong_username
2019-01-07 23:55:49.905623,121.162.202.70,ykim,True,
2019-01-07 23:55:50.905623,121.162.202.70,tlfpez,False,error_wrong_username
2019-01-07 23:55:51.905623,121.162.202.70,tlfpez,False,error_wrong_username
2019-01-07 23:55:52.905623,121.162.202.70,xkim,False,error_wrong_password
2019-01-07 23:55:53.905623,121.162.202.70,xkim,False,error_wrong_password
2019-01-07 23:55:54.905623,121.162.202.70,akm,False,error_wrong_username
2019-01-07 23:55:55.905623,121.162.202.70,akm,False,error_wrong_username
2019-01-07 23:55:56.905623,121.162.202.70,rslith,False,error_wrong_username
2019-01-07 23:55:57.905623,121.162.202.70,rslith,False,error_wrong_username
2019-01-07 23:55:58.905623,121.162.202.70,sbrown,False,error_wrong_password
2019-01-07 23:55:59.905623,121.162.202.70,sbrown,False,error_wrong_password
2019-01-07 23:56:00.905623,121.162.202.70,ubrown,False,error_wrong_password
2019-01-07 23:56:01.905623,121.162.202.70,ubrown,False,error_wrong_password
2019-01-07 23:56:02.905623,121.162.202.70,vbrown,False,error_wrong_password
2019-01-07 23:56:03.905623,121.162.202.70,vbrown,False,error_wrong_password
2019-01-07 23:56:04.905623,121.162.202.70,nsmih,False,error_wrong_username
2019-01-07 23:56:05.905623,121.162.202.70,nsmih,False,error_wrong_username
2019-01-07 23:56:06.905623,121.162.202.70,ukim,True,
2019-01-07 23:56:07.905623,121.162.202.70,dkbm,False,error_wrong_username
2019-01-07 23:56:08.905623,121.162.202.70,dkbm,False,error_wrong_username
2019-01-07 23:56:09.905623,121.162.202.70,xsmith,False,error_wrong_password
2019-01-07 23:56:10.905623,121.162.202.70,xsmith,True,
2019-01-07 23:56:11.905623,121.162.202.70,smith,False,error_wrong_username
2019-01-07 23:56:12.905623,121.162.202.70,smith,False,error_wrong_username
2019-01-07 23:56:13.905623,121.162.202.70,jones,False,error_wrong_username
2019-01-07 23:56:14.905623,121.162.202.70,jones,False,error_wrong_username
2019-01-07 23:56:15.905623,121.162.202.70,jkmm,False,error_wrong_username
2019-01-07 23:56:16.905623,121.162.202.70,jkmm,False,error_wrong_username
2019-01-07 23:56:17.905623,121.162.202.70,wsmth,False,error_wrong_username
2019-01-07 23:56:18.905623,121.162.202.70,wsmith,True,
2019-01-07 23:56:19.905623,121.162.202.70,njgnes,False,error_wrong_username
2019-01-07 23:56:20.905623,121.162.202.70,njgnes,False,error_wrong_username
2019-01-07 23:56:21.905623,121.162.202.70,ujones,False,error_wrong_password
2019-01-07 23:56:22.905623,121.162.202.70,ujones,True,
2019-01-07 23:56:23.905623,121.162.202.70,brown,False,error_wrong_username
2019-01-07 23:56:24.905623,121.162.202.70,brown,False,error_wrong_username
2019-01-07 23:56:25.905623,121.162.202.70,bbrow,False,error_wrong_username
2019-01-07 23:56:26.905623,121.162.202.70,bbrow,False,error_wrong_username
2019-01-07 23:56:27.905623,121.162.202.70,nbrwn,False,error_wrong_username
2019-01-07 23:56:28.905623,121.162.202.70,nbrwn,False,error_wrong_username
2019-01-07 23:56:29.905623,121.162.202.70,ydmith,False,error_wrong_username
2019-01-07 23:56:30.905623,121.162.202.70,ydmith,False,error_wrong_username
2019-01-07 23:56:31.905623,121.162.202.70,admin,False,error_wrong_password
2019-01-07 23:56:32.905623,121.162.202.70,admin,False,error_wrong_password
2019-01-07 23:56:33.905623,121.162.202.70,yjone,False,error_wrong_username
2019-01-07 23:56:34.905623,121.162.202.70,yjone,False,error_wrong_username
2019-01-07 23:56:35.905623,121.162.202.70,gspith,False,error_wrong_username
2019-01-07 23:56:36.905623,121.162.202.70,gspith,False,error_wrong_username
2019-01-07 23:56:37.905623,121.162.202.70,qjones,False,error_wrong_password
2019-01-07 23:56:38.905623,121.162.202.70,qjones,True,
2019-01-07 23:56:39.905623,121.162.202.70,bjones,False,error_wrong_password
2019-01-07 23:56:40.905623,121.162.202.70,bjones,True,
2019-01-07 23:56:41.905623,121.162.202.70,nloez,False,error_wrong_username
2019-01-07 23:56:42.905623,121.162.202.70,nloez,False,error_wrong_username
2019-01-07 23:56:43.905623,121.162.202.70,fjonws,False,error_wrong_username
2019-01-07 23:56:44.905623,121.162.202.70,fjonws,False,error_wrong_username
2019-01-07 23:56:45.905623,121.162.202.70,fbown,False,error_wrong_username
2019-01-07 23:56:46.905623,121.162.202.70,fbown,False,error_wrong_username
2019-01-07 23:56:47.905623,121.162.202.70,tjones,True,
2019-01-07 23:56:48.905623,121.162.202.70,skim,False,error_wrong_password
2019-01-07 23:56:49.905623,121.162.202.70,skim,True,
2019-01-07 23:56:50.905623,121.162.202.70,ubown,False,error_wrong_username
2019-01-07 23:56:51.905623,121.162.202.70,ubown,False,error_wrong_username
2019-01-07 23:56:52.905623,121.162.202.70,fim,False,error_wrong_username
2019-01-07 23:56:53.905623,121.162.202.70,fim,False,error_wrong_username
2019-01-07 23:56:54.905623,121.162.202.70,kbrown,False,error_wrong_password
2019-01-07 23:56:55.905623,121.162.202.70,kbrown,False,error_wrong_password
2019-01-07 23:56:56.905623,121.162.202.70,lopez,False,error_wrong_username
2019-01-07 23:56:57.905623,121.162.202.70,lopez,False,error_wrong_username
2019-01-07 23:56:58.905623,121.162.202.70,jlpez,False,error_wrong_username
2019-01-07 23:56:59.905623,121.162.202.70,jlopez,True,
2019-01-07 23:57:00.905623,121.162.202.70,dba,False,error_wrong_password
2019-01-07 23:57:01.905623,121.162.202.70,dba,False,error_wrong_password
2019-01-07 23:57:02.905623,121.162.202.70,zbrow,False,error_wrong_username
2019-01-07 23:57:03.905623,121.162.202.70,zbrow,False,error_wrong_username
2019-01-07 23:57:04.905623,121.162.202.70,ajones,True,
2019-01-07 23:57:05.905623,121.162.202.70,ljones,False,error_wrong_password
2019-01-07 23:57:06.905623,121.162.202.70,ljones,True,
2019-01-07 23:57:07.905623,121.162.202.70,qkim,False,error_wrong_password
2019-01-07 23:57:08.905623,121.162.202.70,qkim,False,error_wrong_password
2019-01-07 23:57:09.905623,121.162.202.70,cjones,False,error_wrong_password
2019-01-07 23:57:10.905623,121.162.202.70,cjones,False,error_wrong_password
2019-01-07 23:57:11.905623,121.162.202.70,flpez,False,error_wrong_username
2019-01-07 23:57:12.905623,121.162.202.70,flpez,False,error_wrong_username
2019-01-07 23:57:13.905623,121.162.202.70,bsmih,False,error_wrong_username
2019-01-07 23:57:14.905623,121.162.202.70,bsmih,False,error_wrong_username
2019-01-07 23:57:15.905623,121.162.202.70,zkid,False,error_wrong_username
2019-01-07 23:57:16.905623,121.162.202.70,zkid,False,error_wrong_username
2019-01-07 23:57:17.905623,121.162.202.70,xjones,False,error_wrong_password
2019-01-07 23:57:18.905623,121.162.202.70,xjones,True,
2019-01-07 23:57:19.905623,121.162.202.70,lbrown,True,
2019-01-07 23:57:20.905623,121.162.202.70,kmith,False,error_wrong_username
2019-01-07 23:57:21.905623,121.162.202.70,kmith,False,error_wrong_username
2019-01-07 23:57:22.905623,121.162.202.70,vjones,False,error_wrong_password
2019-01-07 23:57:23.905623,121.162.202.70,vjones,True,
2019-01-07 23:57:24.905623,121.162.202.70,mjones,False,error_wrong_password
2019-01-07 23:57:25.905623,121.162.202.70,mjones,False,error_wrong_password
2019-01-08 00:19:39.526202,64.174.4.245,vjones,True,
2019-01-08 01:32:53.508711,205.213.161.1,dbrown,True,
2019-01-08 01:37:00.367543,96.42.66.7,dbrown,True,
2019-01-08 01:46:16.141023,96.42.66.7,dbrown,True,
2019-01-08 02:10:20.287278,205.213.161.1,dbrown,True,
2019-01-08 02:19:29.560832,110.117.47.215,jbrown,True,
2019-01-08 02:25:07.489103,50.201.148.229,gkim,True,
2019-01-08 02:35:18.969759,50.201.148.229,gkim,True,
2019-01-08 02:47:50.405977,110.117.47.215,jbrown,True,
2019-01-08 02:56:24.033855,50.201.148.229,gkim,True,
2019-01-08 03:28:19.634474,50.201.148.229,gkim,True,
2019-01-08 03:37:29.401111,50.201.148.229,gkim,True,
2019-01-08 04:16:44.154938,50.201.148.229,gkim,True,
2019-01-08 04:31:47.894215,70.75.40.168,tlopez,True,
2019-01-08 05:02:05.057424,94.215.221.89,mjones,True,
2019-01-08 05:13:43.680458,94.215.221.89,mjones,True,
2019-01-08 05:18:02.665829,121.3.146.93,dloped,False,error_wrong_username
2019-01-08 05:18:03.665829,121.3.146.93,dlopez,True,
2019-01-08 05:18:04.665829,121.3.146.93,gprown,False,error_wrong_username
2019-01-08 05:18:05.665829,121.3.146.93,gprown,False,error_wrong_username
2019-01-08 05:18:06.665829,121.3.146.93,blopez,False,error_wrong_password
2019-01-08 05:18:07.665829,121.3.146.93,blopez,True,
2019-01-08 05:18:08.665829,121.3.146.93,ckim,True,
2019-01-08 05:18:09.665829,121.3.146.93,nlopez,False,error_wrong_password
2019-01-08 05:18:10.665829,121.3.146.93,nlopez,True,
2019-01-08 05:18:11.665829,121.3.146.93,sjones,False,error_wrong_password
2019-01-08 05:18:12.665829,121.3.146.93,sjones,False,error_wrong_password
2019-01-08 05:18:13.665829,121.3.146.93,qkim,True,
2019-01-08 05:18:14.665829,121.3.146.93,ysmih,False,error_wrong_username
2019-01-08 05:18:15.665829,121.3.146.93,ysmith,False,error_wrong_password
2019-01-08 05:18:16.665829,121.3.146.93,fkim,False,error_wrong_password
2019-01-08 05:18:17.665829,121.3.146.93,fkim,False,error_wrong_password
2019-01-08 05:18:18.665829,121.3.146.93,jkim,False,error_wrong_password
2019-01-08 05:18:19.665829,121.3.146.93,jkim,True,
2019-01-08 05:18:20.665829,121.3.146.93,llope,False,error_wrong_username
2019-01-08 05:18:21.665829,121.3.146.93,llope,False,error_wrong_username
2019-01-08 05:18:22.665829,121.3.146.93,wcopez,False,error_wrong_username
2019-01-08 05:18:23.665829,121.3.146.93,wcopez,False,error_wrong_username
2019-01-08 05:18:24.665829,121.3.146.93,wjones,True,
2019-01-08 05:18:25.665829,121.3.146.93,hjones,True,
2019-01-08 05:18:26.665829,121.3.146.93,nsmith,True,
2019-01-08 05:18:27.665829,121.3.146.93,ibhown,False,error_wrong_username
2019-01-08 05:18:28.665829,121.3.146.93,ibhown,False,error_wrong_username
2019-01-08 05:18:29.665829,121.3.146.93,akim,True,
2019-01-08 05:18:30.665829,121.3.146.93,slopez,False,error_wrong_password
2019-01-08 05:18:31.665829,121.3.146.93,slopez,False,error_wrong_password
2019-01-08 05:18:32.665829,121.3.146.93,osmih,False,error_wrong_username
2019-01-08 05:18:33.665829,121.3.146.93,osmih,False,error_wrong_username
2019-01-08 05:18:34.665829,121.3.146.93,dbron,False,error_wrong_username
2019-01-08 05:18:35.665829,121.3.146.93,dbron,False,error_wrong_username
2019-01-08 05:18:36.665829,121.3.146.93,esmitd,False,error_wrong_username
2019-01-08 05:18:37.665829,121.3.146.93,esmitd,False,error_wrong_username
2019-01-08 05:18:38.665829,121.3.146.93,mjoes,False,error_wrong_username
2019-01-08 05:18:39.665829,121.3.146.93,mjoes,False,error_wrong_username
2019-01-08 05:18:40.665829,121.3.146.93,njones,False,error_wrong_password
2019-01-08 05:18:41.665829,121.3.146.93,njones,True,
2019-01-08 05:18:42.665829,121.3.146.93,rjone,False,error_wrong_username
2019-01-08 05:18:43.665829,121.3.146.93,rjone,False,error_wrong_username
2019-01-08 05:18:44.665829,121.3.146.93,zbrown,True,
2019-01-08 05:18:45.665829,121.3.146.93,fsmith,True,
2019-01-08 05:18:46.665829,121.3.146.93,njnes,False,error_wrong_username
2019-01-08 05:18:47.665829,121.3.146.93,njnes,False,error_wrong_username
2019-01-08 05:18:48.665829,121.3.146.93,zkix,False,error_wrong_username
2019-01-08 05:18:49.665829,121.3.146.93,zkix,False,error_wrong_username
2019-01-08 05:18:50.665829,121.3.146.93,gim,False,error_wrong_username
2019-01-08 05:18:51.665829,121.3.146.93,gim,False,error_wrong_username
2019-01-08 05:18:52.665829,121.3.146.93,admin,True,
2019-01-08 05:18:53.665829,121.3.146.93,nlopez,False,error_wrong_password
2019-01-08 05:18:54.665829,121.3.146.93,nlopez,False,error_wrong_password
2019-01-08 05:18:55.665829,121.3.146.93,tjones,False,error_wrong_password
2019-01-08 05:18:56.665829,121.3.146.93,tjones,False,error_wrong_password
2019-01-08 05:18:57.665829,121.3.146.93,wsmith,True,
2019-01-08 05:18:58.665829,121.3.146.93,abron,False,error_wrong_username
2019-01-08 05:18:59.665829,121.3.146.93,abron,False,error_wrong_username
2019-01-08 05:19:00.665829,121.3.146.93,wkm,False,error_wrong_username
2019-01-08 05:19:01.665829,121.3.146.93,wkm,False,error_wrong_username
2019-01-08 05:19:02.665829,121.3.146.93,flope,False,error_wrong_username
2019-01-08 05:19:03.665829,121.3.146.93,flope,False,error_wrong_username
2019-01-08 05:19:04.665829,121.3.146.93,glopez,False,error_wrong_password
2019-01-08 05:19:05.665829,121.3.146.93,glopez,True,
2019-01-08 05:19:06.665829,121.3.146.93,vjones,False,error_wrong_password
2019-01-08 05:19:07.665829,121.3.146.93,vjones,True,
2019-01-08 05:19:08.665829,121.3.146.93,ybrown,True,
2019-01-08 05:19:09.665829,121.3.146.93,bbrown,False,error_wrong_password
2019-01-08 05:19:10.665829,121.3.146.93,bbrown,False,error_wrong_password
2019-01-08 05:19:11.665829,121.3.146.93,yjons,False,error_wrong_username
2019-01-08 05:19:12.665829,121.3.146.93,yjons,False,error_wrong_username
2019-01-08 05:19:13.665829,121.3.146.93,usmih,False,error_wrong_username
2019-01-08 05:19:14.665829,121.3.146.93,usmih,False,error_wrong_username
2019-01-08 05:19:15.665829,121.3.146.93,jltpez,False,error_wrong_username
2019-01-08 05:19:16.665829,121.3.146.93,jltpez,False,error_wrong_username
2019-01-08 05:19:17.665829,121.3.146.93,dkm,False,error_wrong_username
2019-01-08 05:19:18.665829,121.3.146.93,dkm,False,error_wrong_username
2019-01-08 05:19:19.665829,121.3.146.93,rlope,False,error_wrong_username
2019-01-08 05:19:20.665829,121.3.146.93,rlope,False,error_wrong_username
2019-01-08 05:19:21.665829,121.3.146.93,ekim,False,error_wrong_password
2019-01-08 05:19:22.665829,121.3.146.93,ekim,False,error_wrong_password
2019-01-08 05:19:23.665829,121.3.146.93,vbrown,False,error_wrong_password
2019-01-08 05:19:24.665829,121.3.146.93,vbrown,True,
2019-01-08 05:19:25.665829,121.3.146.93,csmth,False,error_wrong_username
2019-01-08 05:19:26.665829,121.3.146.93,csmth,False,error_wrong_username
2019-01-08 05:19:27.665829,121.3.146.93,oopez,False,error_wrong_username
2019-01-08 05:19:28.665829,121.3.146.93,olopez,True,
2019-01-08 05:19:29.665829,121.3.146.93,xnones,False,error_wrong_username
2019-01-08 05:19:30.665829,121.3.146.93,xnones,False,error_wrong_username
2019-01-08 05:19:31.665829,121.3.146.93,djonbs,False,error_wrong_username
2019-01-08 05:19:32.665829,121.3.146.93,djonbs,False,error_wrong_username
2019-01-08 05:19:33.665829,121.3.146.93,jsmit,False,error_wrong_username
2019-01-08 05:19:34.665829,121.3.146.93,jsmit,False,error_wrong_username
2019-01-08 05:19:35.665829,121.3.146.93,fbown,False,error_wrong_username
2019-01-08 05:19:36.665829,121.3.146.93,fbown,False,error_wrong_username
2019-01-08 05:19:37.665829,121.3.146.93,rboown,False,error_wrong_username
2019-01-08 05:19:38.665829,121.3.146.93,rboown,False,error_wrong_username
2019-01-08 05:19:39.665829,121.3.146.93,kkil,False,error_wrong_username
2019-01-08 05:19:40.665829,121.3.146.93,kkil,False,error_wrong_username
2019-01-08 05:19:41.665829,121.3.146.93,qjones,False,error_wrong_password
2019-01-08 05:19:42.665829,121.3.146.93,qjones,True,
2019-01-08 05:19:43.665829,121.3.146.93,dsmih,False,error_wrong_username
2019-01-08 05:19:44.665829,121.3.146.93,dsmih,False,error_wrong_username
2019-01-08 05:19:45.665829,121.3.146.93,vkim,False,error_wrong_password
2019-01-08 05:19:46.665829,121.3.146.93,vkim,False,error_wrong_password
2019-01-08 05:19:47.665829,121.3.146.93,pjone,False,error_wrong_username
2019-01-08 05:19:48.665829,121.3.146.93,pjone,False,error_wrong_username
2019-01-08 05:19:49.665829,121.3.146.93,rjones,False,error_wrong_password
2019-01-08 05:19:50.665829,121.3.146.93,rjones,False,error_wrong_password
2019-01-08 05:19:51.665829,121.3.146.93,klopez,False,error_wrong_password
